SRID;Кол-во;Доход_от_продажи;Расход_логистика;Расход_хранение;Прочие_удержания;Компенсация;Баланс;Возврат
7830225017576320;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017576330;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584055;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584057;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584063;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584067;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584081;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584089;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584101;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584117;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584311;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584313;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584315;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584319;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584321;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584329;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225017584543;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943132;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943148;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943160;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943162;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943168;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943180;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943194;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943196;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943198;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943204;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943206;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943212;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943228;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943236;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943252;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943254;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943260;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943264;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943268;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943270;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943276;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943288;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943292;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943294;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943298;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943300;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943304;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943308;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943310;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943314;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943316;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943322;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943324;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943326;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943330;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943338;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943340;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943342;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943364;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943366;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943368;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943372;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943378;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943382;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943384;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943392;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943394;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943396;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943402;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943406;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943420;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943428;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943436;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943438;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943448;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943452;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943460;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943472;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943478;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943498;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943506;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943508;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943524;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943528;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943544;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943546;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943560;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943568;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943586;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943588;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943598;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943604;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943620;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943626;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943628;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943662;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943698;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943744;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943746;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943750;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943752;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943756;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943760;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943762;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943778;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943780;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943786;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943788;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943798;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943802;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943806;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943808;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943824;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943840;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943848;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943860;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943868;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943874;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943890;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943936;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943952;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943954;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943958;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943968;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943980;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397943986;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944012;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944014;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944028;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944042;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944046;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944058;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944069;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944073;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944075;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944077;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944079;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944081;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944097;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944107;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944113;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944117;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944119;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944123;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944127;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944137;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225397944139;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691924;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691942;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691950;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691956;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691958;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691962;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691974;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691978;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691980;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691982;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428691998;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692000;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692008;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692018;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692020;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692040;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692048;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692054;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692068;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692070;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692076;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692080;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692096;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692100;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692104;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692122;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692138;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692152;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692158;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692196;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692208;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692216;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692234;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692244;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692250;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692258;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692260;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692266;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692270;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692276;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692280;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692318;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692322;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692342;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692350;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692368;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692370;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692378;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692380;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692402;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692420;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692432;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692450;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692456;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692458;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692474;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692482;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692488;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692492;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692496;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692500;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692506;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692528;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692546;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692550;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692554;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692602;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692608;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692620;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692622;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692638;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692644;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692648;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692650;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692652;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692668;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692670;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692682;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692700;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692704;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692730;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692754;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692760;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692762;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692770;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692788;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692796;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692800;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692804;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692814;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692832;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692864;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692870;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692872;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692876;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692880;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692890;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428692892;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428695836;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428695842;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428695846;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830225428695852;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226047348923;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226047355650;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226149986026;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226337574903;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226770674214;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226880932440;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959334166;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959334186;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959334190;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959334418;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959334426;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959334602;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959334906;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959335086;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959335218;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959335546;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959335838;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959335858;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959335866;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959336050;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959336090;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959336130;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959341276;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959341284;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959341616;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959341652;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959341656;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226959341864;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226971565105;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505462;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505470;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505478;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505562;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505706;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505806;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505814;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505842;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988505986;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988506074;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988506410;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988506918;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226988506946;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226998072088;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830226998072292;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830227212319354;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783024115868561;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783024439358562;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783024555861290;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783024912446111;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783025102279008;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783025132652964;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783025132653304;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783025132653324;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783025132653328;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783025621641445;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783026794258581;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783027575631002;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783027575631056;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783028263125341;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783028328210407;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783028355063783;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
783028906338899;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7830460164519764667.0.0;3;2392.00;163.43;0.00;0.00;0.00;2228.57;НЕТ
7838290378480860021.0.0;2;0.00;291.85;0.00;0.00;0.00;-291.85;НЕТ
7838290378480860021.1.0;2;0.00;228.19;0.00;0.00;0.00;-228.19;НЕТ
7840257089088137148.0.0;4;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7842983941678625106.0.0;2;0.00;265.96;0.00;0.00;0.00;-265.96;НЕТ
7853277132956567081.0.0;3;2193.00;127.25;0.00;0.00;0.00;2065.75;НЕТ
7858964920086537416.0.0;3;2193.00;205.44;0.00;0.00;0.00;1987.56;НЕТ
7860109045963696743.0.0;0;0.00;245.53;0.00;0.00;0.00;-245.53;НЕТ
7870005137584219792.0.0;1;2193.00;171.91;0.00;0.00;0.00;2021.09;НЕТ
7872237571310144483.0.0;3;2162.00;134.73;0.00;0.00;0.00;2027.27;НЕТ
7875539452315132014.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7875775035238662186.0.0;1;1012.00;113.02;0.00;0.00;0.00;898.98;НЕТ
7876566531176290313.0.0;0;0.00;228.19;0.00;0.00;0.00;-228.19;НЕТ
7884917493974746326.11.0;3;2162.00;161.48;0.00;0.00;0.00;2000.52;НЕТ
7884917493974746326.3.0;3;1734.00;273.93;0.00;0.00;0.00;1460.07;НЕТ
7909685305525813920.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7915509174139926291.0.0;1;2414.00;175.87;0.00;0.00;0.00;2238.13;НЕТ
7916982090399863842.1.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7920908689289665508.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7926435301646506739.0.0;4;4896.00;255.44;0.00;0.00;0.00;4640.56;НЕТ
7936980230413921762.3.0;2;0.00;255.44;0.00;0.00;0.00;-255.44;НЕТ
7940071968630628028.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7952012768487311734.1.0;2;0.00;192.66;0.00;0.00;0.00;-192.66;НЕТ
7956900379754387333.1.0;0;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7959035099807871946.0.0;4;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7963620241660676935.0.0;0;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
7981389503164421918.0.0;3;1288.00;102.14;0.00;0.00;0.00;1185.86;НЕТ
7982985138766626975.0.0;1;2530.00;116.50;0.00;0.00;0.00;2413.50;НЕТ
7991024665299510986.0.0;3;2256.00;126.47;0.00;0.00;0.00;2129.53;НЕТ
7995962927358013338.0.0;3;2107.00;85.95;0.00;0.00;0.00;2021.05;НЕТ
7997723007183454116.0.0;3;3825.00;175.87;0.00;0.00;0.00;3649.13;НЕТ
7ed0b3b10d284caeaf365d1ad1acd5c3.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
8007821885050191613.0.0;2;0.00;221.91;0.00;0.00;0.00;-221.91;НЕТ
8012427147320451946.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
8012735465740200057.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
8013204789330859008.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
8013349356622177587.0.0;2;0.00;0.00;0.00;0.00;0.00;0.00;НЕТ
8014635757843365104.0.0;1;2365.00;117.75;0.00;0.00;0.00;2247.25;НЕТ
8018035590877142681.0.0;4;0.00;127.33;0.00;0.00;0.00;-127.33;НЕТ
8022901687940437187.1.0;3;2928.00;142.80;0.00;0.00;0.00;2785.20;НЕТ
8022901687940437187.2.0;3;2928.00;109.85;0.00;0.00;0.00;2818.15;НЕТ
8022901687940437187.6.0;2;0.00;214.76;0.00;0.00;0.00;-214.76;НЕТ
